,ID,TimeStamp,Tweets,Likes,Retweet_count
828,769554868226789378,2022-07-29 16:52:58+00:00,hindu: Congress leader Adhir Ranjan Chowdhury wrote to President DroupadiMurmu and apologised to her for his objectionable remark…,0,4
829,880117741172121601,2022-07-29 16:52:48+00:00,hindu: Congress leader Adhir Ranjan Chowdhury wrote to President DroupadiMurmu and apologised to her for his objectionable remark…,0,4
830,924445551264800771,2022-07-29 16:51:47+00:00,"Someone today said “I’ve heard DroupadiMurmu can’t speak very fluently in Hindi or English”. I said don’t worry, she ca…",0,1276
831,1542347405425016832,2022-07-29 16:51:34+00:00,hindu: Congress leader Adhir Ranjan Chowdhury wrote to President DroupadiMurmu and apologised to her for his objectionable remark…,0,4
832,1551562493675196416,2022-07-29 16:50:49+00:00,Please subscribe to our youtube channel FACTS army and be a part of FACTS army family...Link is given below :---DroupadiMurmu DroupadiMurmuJi Trending Facts FactsMatter factsarefacts factsarmyisfire,0,0
833,20751449,2022-07-29 16:50:05+00:00,"Congress leader Adhir Ranjan Chowdhury wrote to President DroupadiMurmu and apologised to her for his objectionable remark. In a letter to the President, he said that he mistakenly used an incorrect word for her and it was a slip of tongue.",36,4
834,3183152766,2022-07-29 16:48:43+00:00,The election of DroupadiMurmu as the President of India has brought Odisha connection with Delhi power circle into the sp…,0,3
835,521315885,2022-07-29 16:47:17+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
836,412459692,2022-07-29 16:46:08+00:00,A Tribal Proud Hindu is our President 😍Congratulations India !! DroupadiMurmu,0,1523
837,1073676020,2022-07-29 16:41:03+00:00,The election of DroupadiMurmu as the President of India has brought Odisha connection with Delhi power circle into the sp…,0,3
838,19897138,2022-07-29 16:40:43+00:00,The election of DroupadiMurmu as the President of India has brought Odisha connection with Delhi power circle into the spotlight. (Aditya Bidwai/Aajtak),5,3
839,101013222,2022-07-29 16:40:27+00:00,"in: Once an area of lush forests and hills, today Sonbhadra is an industrial hubRead More: TheC…",0,1
840,1479815091512037378,2022-07-29 16:37:03+00:00,Sand artist marks the swearing-in day of President DroupadiMurmu with this sand sculpture on the Puri be…,0,49
841,1479815091512037378,2022-07-29 16:35:32+00:00,Anand Mahindra took to Twitter to share his source of Monday motivation. The 67-year-old industrialist stated that anyone loo…,0,16
842,1479815091512037378,2022-07-29 16:35:19+00:00,Gravitas | The story of India's 15th President DroupadiMurmu is one of hope.Murmu rose against societal odds and personal l…,0,80
843,1479815091512037378,2022-07-29 16:34:38+00:00,"hindu: In her first speech after taking oath of office, President DroupadiMurmu invokes India’s rich tribal legacy …",0,18
844,38176720,2022-07-29 16:30:27+00:00,JustIN | Leader of the Congress party in LokSabha AdhirRanjanChowdhury writes to the President DroupadiMurmu says…,0,2
845,1335199667571679232,2022-07-29 16:28:15+00:00,"President DroupadiMurmu writes to Sri Lankan President Ranil Wickremesinghe, thanking him for his letter of congratulations on her assumption of office of the President. In her letter, she also extends her felicitations to him on his recent election as Sri Lankan President (ANI)",8,1
846,869758037237661696,2022-07-29 16:23:53+00:00,"Shri Raj Kumar Singh, Union Minister for and along with Shri , MoS for and …",0,6
847,2262532860,2022-07-29 16:17:56+00:00,"President DroupadiMurmu writes to SriLankan President RanilWickremesinghe thanking him for his letter of congratulations on her assumption of office of the President.In her letter, she also extends her felicitations to him on his recent election as the Sri Lankan President.",0,2
848,3638215945,2022-07-29 16:16:31+00:00,Congress leader AdhirRanjanChowdhary writes to Lok Sabha speaker &amp; complains against Union Minister SmritiIrani. He said that Smriti disrespected President DroupadiMurmu. shares all details,0,1
849,138347068,2022-07-29 16:15:47+00:00,"Congress leader in Lok Sabha Adhir Ranjan Chowdhury, whose remarks on President DroupadiMurmu created a furore, has written to her, offering his apology for alleged derogatory remarks.India",1,1
850,717790888429101056,2022-07-29 16:15:03+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
851,828841083257778176,2022-07-29 16:10:56+00:00,"President Droupadi Murmu Writes to Sri Lankan Counterpart Ranil Wickremesinghe, Thanks Him for Letter of Congratulations on Her Assumption of Office UNP DroupadiMurmu ranilwickremesinghe Letters PresidentofSriLanka",2,0
852,1326019847088611328,2022-07-29 16:10:56+00:00,“The derogatory statement made by AdhirRanjanChowdhury towards the President DroupadiMurmu is deeply condemned and the…,0,13
853,1474294208676569089,2022-07-29 16:10:01+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
854,90187716,2022-07-29 16:09:39+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
855,984503504604729344,2022-07-29 16:09:14+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
856,177394608,2022-07-29 16:08:44+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark abou…,0,9
857,1056850669,2022-07-29 16:08:00+00:00,Congress leader Adhir Ranjan Chowdhury apologises to President DroupadiMurmu over his alleged objectionable remark about her.,36,9
858,307781240,2022-07-29 16:07:47+00:00,SmritiIrani was yelling ‘DroupadiMurmu’ repeatedly without prefixing Hon’ble President or Madame or Smt before the Pres…,0,7
859,1326019847088611328,2022-07-29 16:06:45+00:00,' Draupadi Murmu has scripted history by becoming the first leader from the tribal community to become the Indian President…,0,27
860,1337759570194649089,2022-07-29 16:05:56+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
861,16387321,2022-07-29 16:05:04+00:00,"Congress MP AdhirRanjanChowdhary TENDERS WRITTEN APOLOGY to President DroupadiMurmu over his 'rashtrapatni' remark.""...I assure you that it was a slip of the tongue. I apologise and request you to accept the same,"" reads his letter.",2,0
862,1549940607010983937,2022-07-29 16:02:02+00:00,"President DroupadiMurmu writes to Sri Lankan President RanilWickremesinghe, thanking him for his letter of congratulations on her assumption of office of the President. In her letter, she also extends her felicitations to him on his recent election as the Sri Lankan President.",1,0
863,1424679907833962499,2022-07-29 15:58:16+00:00,Distributed sweets to celebrate the victory of DroupadiMurmu ji .Historic day in the history of modern india. …,0,90
864,4352935529,2022-07-29 15:52:07+00:00,Such a historic moment for us as DroupadiMurmu Ji finally takes the oath as the President of India. She is an epitome of…,0,21
865,1366283206945775616,2022-07-29 15:48:48+00:00,@lokeshsharma: Congratulations to Smt. DroupadiMurmu ji on her election as PresidentofIndia. Best wishes to her.,0,535
866,106498669,2022-07-29 15:48:27+00:00,SmritiIrani was yelling ‘DroupadiMurmu’ repeatedly without prefixing Hon’ble President or Madame or Smt before the Pres…,0,7
867,908567535343169537,2022-07-29 15:45:30+00:00,SmritiIrani was yelling ‘DroupadiMurmu’ repeatedly without prefixing Hon’ble President or Madame or Smt before the Pres…,0,7
868,1244223508470738945,2022-07-29 15:41:13+00:00,SmritiIrani was yelling ‘DroupadiMurmu’ repeatedly without prefixing Hon’ble President or Madame or Smt before the Pres…,0,7
869,134758540,2022-07-29 15:40:46+00:00,SmritiIrani was yelling ‘DroupadiMurmu’ repeatedly without prefixing Hon’ble President or Madame or Smt before the President’s name.This amounts to degrading stature of office of Pres.I demand that the way she was addressing President may be expunged: AR Chowdhury to LS Speaker,43,7
870,1128664340343578629,2022-07-29 15:31:07+00:00,DNA: Did Congress deliberately insult President DroupadiMurmu?,0,7
871,268201193,2022-07-29 15:30:14+00:00,Congress leader AdhirRanjanChowdhury on Friday wrote to President DroupadiMurmu and apologised to her for his objectionable remark.,4,0
872,1300606621316337665,2022-07-29 15:28:37+00:00,By winning PresidentialElections2022 DroupadiMurmu is the youngest person to be the MadamPresident &amp; द्रोपदीमुर्मू…,0,9
873,1174335540130279425,2022-07-29 15:28:23+00:00,"Congress leader in LokSabha AdhirRanjanChowdhury whose remarks on President DroupadiMurmu created a furore, has written to her, offering his apology for alleged derogatory remarks.",1,0
874,1551191219027742720,2022-07-29 15:28:07+00:00,DroupadiMurmu takes as oath President of India. She is 🔹 15th President of India. 🔹 2nd woman President🔹 1st Trib…,0,57
875,1375081518280765448,2022-07-29 15:26:35+00:00,Congress leaders banned from entering tribal villages in Jharkhand due to AdhirRanjanChowdhary's comments against President of India Smt. DroupadiMurmu Ji.,4,0
876,1324231652332179462,2022-07-29 15:23:57+00:00,Congratulations India ❤️PresidentofIndia DroupadiMurmu,0,1366
877,1108409233,2022-07-29 15:22:11+00:00,"RashtrapatniRow | Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" r…",0,2
878,869758037237661696,2022-07-29 15:21:53+00:00,A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapatibhavan. 💐 …,0,5
879,1235940264612491264,2022-07-29 15:19:11+00:00,telugu: President Of India 🇮🇳.DroupadiMurmu PresidentofIndia RvcjTelugu,0,4
880,2435609328,2022-07-29 15:19:11+00:00,Congress MP Adhir Ranjan Chowdhury has tendered a written apology to President Droupadi Murmu for his 'Rashtrapatni' remark.…,0,1
881,717790888429101056,2022-07-29 15:18:19+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
882,112189746,2022-07-29 15:12:32+00:00,The Congress MP has found himself in hot water over his 'rashtrapatni' remark about President Droupadi Murmu.Congres…,0,1
883,1540628163729862657,2022-07-29 15:11:44+00:00,"Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assure you that it was a slip of the tongue. I apologise and request you to accept the same,"" reads his letter. (ANI)",1,0
884,874898963467558913,2022-07-29 15:07:42+00:00,hindu: Former Jharkhand Governor and National Democratic Alliance (NDA) candidate DroupadiMurmu was elected the 15 th President…,0,112
885,1438851618418532353,2022-07-29 15:07:15+00:00,"27: This scene from Jai Bhim movie seems very relevant today, as India gets it first tribal President. DroupadiMurmu द्रोप…",0,451
886,82210282,2022-07-29 15:00:01+00:00,Congratulations to Smt Droupadi Murmu Ji on being elected as the 15th President of India. First tribal to become the P…,0,1
887,896740409346371584,2022-07-29 14:59:30+00:00,Congress MP Adhir Ranjan Chowdhury has tendered a written apology to President Droupadi Murmu for his 'Rashtrapatni' remark.Tap the link for details.AdhirRanjanChowdhury DroupadiMurmu rashtrapatni,2,1
888,86480231,2022-07-29 14:56:06+00:00,Fortunate to have got an opportunity to honour struggle of tribals: PM on DroupadiMurmu,0,0
889,267010316,2022-07-29 14:56:00+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
890,1330154995535257605,2022-07-29 14:47:57+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
891,995516324615831552,2022-07-29 14:47:56+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
892,284920800,2022-07-29 14:47:11+00:00,'Assure You It Was Slip of Tongue': Adhir Ranjan Chowdhury Apologises to Prez DroupadiMurmu for 'Rashtrapatni' Remarkrashtrapatni,1,0
893,158270259,2022-07-29 14:45:18+00:00,"India is blessed to have a leader, who is a Proud Tribal Unapologetic Hindu DroupadiMurmu.This is a very significant histori…",0,1234
894,1430180889556918281,2022-07-29 14:42:49+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
895,281050867,2022-07-29 14:41:26+00:00,' Draupadi Murmu has scripted history by becoming the first leader from the tribal community to become the Indian President…,0,27
896,861560902260281344,2022-07-29 14:40:00+00:00,"A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapati Bhavan, in Delhi.ZEE24Kalak",2,0
897,81334244,2022-07-29 14:37:58+00:00,'Slip of tongue': Adhir Ranjan Chowdhury states in written apology to President over 'Rashtrapatni' remark | Indiablooms - First Portal on Digital News Management DroupadiMurmu AdhirRanjanChowdhury Congress BJP SoniaGandhi,0,0
898,139384945,2022-07-29 14:37:33+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
899,304321839,2022-07-29 14:36:42+00:00,A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The dele…,0,13
900,1326881687461003270,2022-07-29 14:35:51+00:00,DNA: Did Congress deliberately insult President DroupadiMurmu?,0,7
901,1056850669,2022-07-29 14:34:00+00:00,"A Parliamentary delegation from Mozambique calls on President DroupadiMurmu at Rashtrapati Bhavan in Delhi. The delegation was led by Speaker of Assembly of Mozambique, Esperanca Laurinda Francisco Nhiuane Bias.",61,13
902,1039084269962813440,2022-07-29 14:31:57+00:00,WebQoof | A photo taken in Jharkhand in 2020 showing RamNathKovind with President DroupadiMurmu is being shared on social media with the false claim that the duo performed a ritual before Murmu's official swearing-in ceremony. Watch here.,1,0
903,141584822,2022-07-29 14:30:24+00:00,"Congress () leader in LokSabha Adhir Ranjan Chowdhury (), whose remarks on President DroupadiMurmu created a furore, has written to her, offering his apology for alleged derogatory remarks.",0,0
904,1472995344698904581,2022-07-29 14:28:38+00:00,"Shri Raj Kumar Singh, Union Minister for and along with Shri , MoS for and …",0,6
905,1037701033,2022-07-29 14:23:30+00:00,Congress leader AdhirRanjanChowdhury wrote a letter to President DroupadiMurmu and sought an apology.…,0,3
906,1124045632245776384,2022-07-29 14:22:56+00:00,JustIN | Leader of the Congress party in LokSabha AdhirRanjanChowdhury writes to the President DroupadiMurmu says…,0,2
907,91569128,2022-07-29 14:22:26+00:00,"3. What Rashtrapatni?DroupadiMurmu is not the first woman president.BalThackeray had describd Pratibha Patil,the 1st,as…",0,15
908,777927231658004480,2022-07-29 14:22:18+00:00,"Mistakenly used incorrect word to describe the position you hold, Adhir Ranjan to President DroupadiMurmuAdhirRanjanChowdhury",0,0
909,70622966,2022-07-29 14:22:00+00:00,"Congress leader Adhir Ranjan Chowdhury apologises to President Droupadi Murmu for 'Rashtrapatni' remark, says he used the wor…",0,3
910,17717614,2022-07-29 14:21:06+00:00,"Congress leader Adhir Ranjan Chowdhury apologises to President Droupadi Murmu for 'Rashtrapatni' remark, says he used the wor…",0,3
911,100417719,2022-07-29 14:20:14+00:00,"India: A Parliamentary Delegation from Mozambique led by Ms Esperanca Laurinda Francisco Nhiuane Bias, Speaker of the Assembly of t…",0,4
912,757844540405391360,2022-07-29 14:15:00+00:00,'Slip of tongue': AdhirRanjanChowdhury sends written apology to President DroupadiMurmuRead More Here 🔗,0,0
913,2787722684,2022-07-29 14:11:24+00:00,COMING UP AT 9 PM▶️Congress leader's written apology to president DroupadiMurmu▶️Why Karnataka govt wants 'Yogi Model'…,0,1
914,735073031257620482,2022-07-29 14:10:50+00:00,"Congress leader in Lok Sabha AdhirRanjanChowdhury, whose remarks on President DroupadiMurmu created a furore, has written to her, offering his apology for alleged derogatory remarks.ommcomnews",0,0
915,1289827632444563456,2022-07-29 14:07:22+00:00,“My nomination is proof that the poor in India can not only dream but also fulfil those dreams.” A powerful message b…,0,354
916,3638215945,2022-07-29 14:06:20+00:00,COMING UP AT 9 PM▶️Congress leader's written apology to president DroupadiMurmu▶️Why Karnataka govt wants 'Yogi Model'▶️Monsoon session heading to a washout? ▶️Vidya Balan on RanveerSingh's photoshootWatch NationTonight with at 9 PM,2,1
917,1311516355930120192,2022-07-29 14:06:02+00:00,sharma143: mind voice🤯15th President YashwantSinha DroupadiMurmu SoniaGandhi PresidentialElections2022 GodiMedia https://t…,0,161
918,1444888623057444864,2022-07-29 14:02:49+00:00,1/2 Brahminical purification of India’s new tribal president. Members of Brahmin dominated gangs of RSS BJP can now easily…,0,3
919,1489494222549831681,2022-07-29 13:59:06+00:00,' Draupadi Murmu has scripted history by becoming the first leader from the tribal community to become the Indian President…,0,27
920,854614125003014144,2022-07-29 13:57:06+00:00,Just In | Congress leader AdhirRanjanChowdhury sends a written apology to President DroupadiMurmu over his 'Rashtrapatni' remark.,4,0
921,1414825245513457667,2022-07-29 13:53:49+00:00,"Meet Odia Colonel Stalin Mohanty, Who led the first Guard of Honour for President Droupadi Murmu.He's from Kantapada…",0,11
922,129189576,2022-07-29 13:53:15+00:00,' Draupadi Murmu has scripted history by becoming the first leader from the tribal community to become the Indian President…,0,27
923,340814070,2022-07-29 13:51:44+00:00,' Draupadi Murmu has scripted history by becoming the first leader from the tribal community to become the Indian President…,0,27
924,65270878,2022-07-29 13:51:30+00:00,Congress leader AdhirRanjanChowdhury Deliberately &amp; Snobbishly refers to PresidentofIndia DroupadiMurmu Ji as “राष्ट्रप…,0,191
925,235928655,2022-07-29 13:48:15+00:00,"BREAKING | ""I assure you that it was a slip of the tongue. I apologise and request you to accept the same"": Congress M…",0,3
926,1393506126721814528,2022-07-29 13:45:09+00:00,"Congress MP Adhir Ranjan Chowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assure you that it was a slip of the tongue. I apologise and request you to accept the same,"" reads his letter.",0,0
927,1551770763606106112,2022-07-29 13:42:13+00:00,"Smt Irani, Union Minister for , Women &amp; Child Development along with , MoS for Wom…",0,3
928,3638215945,2022-07-29 13:40:36+00:00,"TheBigFocus|ROW OVER 'RASHTRAPATNI' COMMENTCongress leader AdhirRanjanChowdhury writes to president DroupadiMurmu, "" I express my regret. It was a slip of tongue."" reports.📺 Tata Play 612, Airtel 394, Videocon d2h/Dish TV 899/733, Sun Direct 570",0,0
929,979273137136300032,2022-07-29 13:39:44+00:00,"BREAKING | ""I assure you that it was a slip of the tongue. I apologise and request you to accept the same"": Congress MP AdhirRanjanChowdhury writes to President DroupadiMurmu over his 'Rashtrapatni' remark",7,3
930,1541388832515686405,2022-07-29 13:37:58+00:00,"Maharashtra Governor Bhagat Singh Koshyari met President DroupadiMurmu at Rashtrapati Bhavan in Delhi, today.Track lat…",0,8
931,69603175,2022-07-29 13:33:27+00:00,"""Congress leader AdhirRanjanChowdhury wrote a letter to President DroupadiMurmu and sought an apology."" Sought an apology - from whom and for what?",0,0
932,231692806,2022-07-29 13:31:19+00:00,"Congress leader AdhirRanjanChowdhary tenders a written apology to President DroupadiMurmu for ""Rashtrapatni"" remark",0,0
933,2787722684,2022-07-29 13:31:00+00:00,"MirrorMetro | ROW OVER 'RASHTRAPATNI' COMMENTCongress leader AdhirRanjanChowdhury writes to president DroupadiMurmu, ""…",0,1
934,3638215945,2022-07-29 13:30:33+00:00,"MirrorMetro | ROW OVER 'RASHTRAPATNI' COMMENTCongress leader AdhirRanjanChowdhury writes to president DroupadiMurmu, "" I express my regret. It was a slip of tongue.""",3,1
935,1311908483755720705,2022-07-29 13:30:03+00:00,"Congress leader Adhir Ranjan Chowdhury apologises to President Droupadi Murmu for 'Rashtrapatni' remark, says he used the wor…",0,3
936,896740409346371584,2022-07-29 13:29:50+00:00,"Congress leader Adhir Ranjan Chowdhury apologises to President Droupadi Murmu for 'Rashtrapatni' remark, says he used the word by mistake. DroupadiMurmu AdhirRanjanChowdhury",9,3
937,310110754,2022-07-29 13:28:02+00:00,"Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assure y…",0,2
938,1496518152339193856,2022-07-29 13:27:02+00:00,"While President-elect DroupadiMurmu got a vote in all states, Opposition's Presidential candidate Yashwant Sinha drew a blank in…",0,516
939,359940747,2022-07-29 13:26:39+00:00,Congress leader AdhirRanjanChowdhury wrote a letter to President DroupadiMurmu and sought an apology.…,0,3
940,1496518152339193856,2022-07-29 13:26:10+00:00,NDA Presidential candidate DroupadiMurmu crosses the 50% mark of total valid votes at the end of the third round of counting; set…,0,1003
941,1496518152339193856,2022-07-29 13:25:58+00:00,"WATCH | BJP leader Sambit Patra dances and celebrates with the locals in Jasuapur village in Pipili, Odisha as NDA's Presidential…",0,840
942,1073676020,2022-07-29 13:25:03+00:00,Congress leader AdhirRanjanChowdhury wrote a letter to President DroupadiMurmu and sought an apology.…,0,3
943,402007279,2022-07-29 13:24:57+00:00,BREAKING | 'Slip of tongue': Congress MP Adhir Ranjan Chowdhury apologises for addressing President DroupadiMurmu as 'rasht…,0,1
944,19897138,2022-07-29 13:24:39+00:00,Congress leader AdhirRanjanChowdhury wrote a letter to President DroupadiMurmu and sought an apology.,15,3
945,1496518152339193856,2022-07-29 13:24:28+00:00,NDA's Presidential candidate DroupadiMurmu officially declared as the President of the country,0,1059
946,310110754,2022-07-29 13:24:27+00:00,"India: A Parliamentary Delegation from Mozambique led by Ms Esperanca Laurinda Francisco Nhiuane Bias, Speaker of the Assembly of t…",0,4
947,1501591023201681409,2022-07-29 13:24:26+00:00,in: Delhi: A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapati Bhavan …,0,1
948,1501591023201681409,2022-07-29 13:24:24+00:00,"in: Congress MP Adhir Ranjan Chowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assur…",0,1
949,1239126363124064256,2022-07-29 13:24:16+00:00,"Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.",1,0
950,876072970023612416,2022-07-29 13:23:48+00:00,Congratulated today President elect Smt. Droupadi Murmu Ji DroupadiMurmuShe exemplifies spinal strength of our democracy…,0,185
951,940234597165445121,2022-07-29 13:23:23+00:00,"Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assure y…",0,2
952,231033118,2022-07-29 13:22:59+00:00,"A Parliamentary Delegation from Mozambique led by Ms Esperanca Laurinda Francisco Nhiuane Bias, Speaker of the Assembly of the Republic of Mozambique, called on President of India, DroupadiMurmu at today (July 29, 2022)Details:",26,4
953,1393506126721814528,2022-07-29 13:21:14+00:00,"AdhirRanjanChowdhury, a CongressMP, apologizes to President DroupadiMurmu for his rashtrapatni remark.""...I assure you, it was merely a slip of the tongue. I apologize and ask that you accept my apology ""he reads his letterRashtrapatniRow",0,0
954,164949747,2022-07-29 13:21:14+00:00,"Congress MP tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.",0,2
955,1335199667571679232,2022-07-29 13:20:51+00:00,"Congress MP Adhir Ranjan Chowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assure you that it was a slip of the tongue. I apologise and request you to accept the same,"" reads his letter.(ANI)",2,1
956,861560902260281344,2022-07-29 13:20:00+00:00,"Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assure you that it was a slip of the tongue. I apologise and request you to accept the same,"" reads his letter.ZEE24Kalak",5,2
957,2982269822,2022-07-29 13:18:38+00:00,BREAKING | 'Slip of tongue': Congress MP Adhir Ranjan Chowdhury apologises for addressing President DroupadiMurmu as 'rashtrapatni'.,3,1
958,1335199667571679232,2022-07-29 13:17:35+00:00,Delhi: A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapati Bhavan,6,1
959,20751449,2022-07-29 13:17:10+00:00,Just in | Congress leader Adhir Ranjan Chowdhury sends a letter to apologise to President DroupadiMurmu. | reports.,124,2
960,775243544134955008,2022-07-29 13:16:57+00:00,"JustIN | Leader of the Congress party in LokSabha AdhirRanjanChowdhury writes to the President DroupadiMurmu says ""regret for having mistakenly used an incorrect word to describe the position you hold"". Added that I apologize and request you to accept the same.",3,2
961,2262532860,2022-07-29 13:16:00+00:00,"RashtrapatniRow | Congress MP AdhirRanjanChowdhury tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.""...I assure you that it was a slip of the tongue. I apologise and request you to accept the same,"" reads his letter.",0,2
962,1424634156496027656,2022-07-29 13:15:32+00:00,"Raised on this day in 1939, Since then CRPF jawans are giving their best become a symbol of sacrifice, valour, loyalty…",0,50
963,1149609469724090368,2022-07-29 13:14:47+00:00,"Congress MP tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.",0,2
964,1436167569581375491,2022-07-29 13:13:24+00:00,Congratulations to Hon'ble Madam Droupadi Murmu for her election to the post of Her Excellency President of India..Presi…,0,80
965,2706980839,2022-07-29 13:13:24+00:00,"Congress MP tenders apology to President DroupadiMurmu over ""Rashtrapatni"" remark.",1,2
966,2335066182,2022-07-29 13:12:35+00:00,woke: Indian feminists tweets for KamalaHarris 10000000000Indian feminists tweets for DroupadiMurmu 0Colonial slaves.,0,4438
967,1540304704525242370,2022-07-29 13:11:16+00:00,"Shri Raj Kumar Singh, Union Minister for and along with Shri , MoS for and GoI and Shri , MoS for and &amp; india, called on President DroupadiMurmu at RashtrapatiBhavan. 💐",52,6
968,3232584426,2022-07-29 13:10:57+00:00,Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapati Bhavan,2,0
969,1073676020,2022-07-29 13:09:03+00:00,'Droupadi Murmu' election is a milestone but far from the journey’s end'(Sumit Guha)ITInsight DroupadiMurmu https://t.…,0,2
970,19897138,2022-07-29 13:08:13+00:00,'Droupadi Murmu' election is a milestone but far from the journey’s end'(Sumit Guha)ITInsight DroupadiMurmu,7,2
971,1540304704525242370,2022-07-29 13:06:47+00:00,A Parliamentary delegation from Mozambique called on President DroupadiMurmu at Rashtrapatibhavan. 💐,82,5
972,1261264412087775234,2022-07-29 13:04:11+00:00,Who is your Fav?Like - anushkasharma Retweet - KanganaRanaut𓃵 BoycottShamshera DroupadiMurmu …,0,25
973,6509832,2022-07-29 12:58:56+00:00,BJP vs Congress standoff continues in Parliament; Smriti Irani writes to Droupadi Murmu @pallavighosh shares more details Watch Viewpoint with Jacob SmritiIrani AdhirranjanChowdhury DroupadiMurmu DraupadiMurmu,4,1
974,1274150444500086784,2022-07-29 12:58:56+00:00,Heartiest congratulations and best wishes to Smt DroupadiMurmu on being elected as the next PresidentofIndia. …,0,112
975,1268918036125437955,2022-07-29 12:58:08+00:00,' Draupadi Murmu has scripted history by becoming the first leader from the tribal community to become the Indian President…,0,27
976,115914257,2022-07-29 12:56:16+00:00,"CODE: Smt. Droupadi Murmu is the second woman in history to hold this position in the largest democracy on Earth, and the fir…",0,1
977,1356119062066196480,2022-07-29 12:44:00+00:00,BJP MPs protested in the Parliament House complex over Congress leader Adhir Ranjan Chowdhury' s objectionable remarks a…,0,25
978,417550744,2022-07-29 12:42:48+00:00,India proudly welcomes 15th President PresidentofIndia DroupadiMurmu Madam has always been vocalfor…,0,3
979,417550744,2022-07-29 12:42:45+00:00,“Working for welfare of world is greater than own interest”-Poet Bhima Bhoi Words shared by DroupadiMurmu Madam …,0,1
980,1459869446101626884,2022-07-29 12:39:44+00:00,Thanks.,0,0
981,2392031700,2022-07-29 12:31:06+00:00,"ICYMI | An old photo from February 2020 of President DroupadiMurmu and former President RamNathKovind offering prayers at the Baba Vaidyanath Temple in Deoghar, Jharkhand is being shared with a misleading claim that it is recent.BOOMFactCheck",1,1
982,1547435100547457024,2022-07-29 12:30:54+00:00,Smt. Droupadi Murmu takes oath as the 15th President of India. First woman to become President from Tribal community…,0,6
983,1519592829693034497,2022-07-29 12:27:02+00:00,Congratulations India ❤️PresidentofIndia DroupadiMurmu,0,1366
984,987569213224116224,2022-07-29 12:24:21+00:00,Fortunate to have got an opportunity to honour struggle of tribals: PMModi on DroupadiMurmu via…,0,1
985,1487678044147830784,2022-07-29 12:23:59+00:00,Vice President M. Venkaiah Naidu congratulates DroupadiMurmu on being sworn in as 15th President of India; says her ele…,0,102
986,895218342981582848,2022-07-29 12:19:53+00:00,Parliamentary Affairs Minister Pralhad Joshi reiterates BJP’s demand for Congress President Sonia Gandhi’s apology over…,0,16
987,1257189303261769728,2022-07-29 12:18:52+00:00,“My nomination is proof that the poor in India can not only dream but also fulfil those dreams.” A powerful message b…,0,354
